kind,date,amount,mode_price,area,year,weekno
キャベツ,20080922,281135,735.0,各地_岩手_群馬,2008,39
キャベツ,20080924,289088,630.0,各地_岩手_群馬,2008,39
キャベツ,20080925,221370,630.0,各地_岩手_群馬,2008,39
キャベツ,20080926,225079,577.5,岩手_群馬,2008,39
キャベツ,20080927,237745,577.5,岩手_群馬,2008,39
キャベツ,20080929,270890,735.0,各地_岩手_群馬,2008,40
キャベツ,20080930,231429,735.0,各地_岩手_群馬,2008,40
キャベツ,20081001,238735,735.0,各地_群馬,2008,40
キャベツ,20081002,239010,682.5,各地_群馬,2008,40
キャベツ,20081003,287459,735.0,各地_群馬,2008,40
キャベツ,20081004,250440,682.5,各地_群馬,2008,40
キャベツ,20081006,257791,735.0,各地_群馬,2008,41
キャベツ,20081007,202967,787.5,各地_群馬,2008,41
キャベツ,20081009,284030,892.5,各地_群馬,2008,41
キャベツ,20081010,265004,892.5,各地_群馬,2008,41
キャベツ,20081011,324053,892.5,各地_群馬,2008,41
キャベツ,20081014,349461,630.0,各地_群馬,2008,42
キャベツ,20081015,239570,630.0,各地_群馬,2008,42
キャベツ,20081016,214912,577.5,各地_群馬,2008,42
キャベツ,20081017,266605,525.0,各地_群馬,2008,42
キャベツ,20081018,246758,472.5,各地_群馬,2008,42
キャベツ,20081020,244706,472.5,各地_群馬,2008,43
キャベツ,20081021,271026,472.5,各地_群馬,2008,43
キャベツ,20081023,372942,682.5,各地_群馬,2008,43
キャベツ,20081024,243170,735.0,各地_群馬,2008,43
キャベツ,20081025,294232,630.0,各地_群馬,2008,43
キャベツ,20081027,256797,735.0,千葉_各地_群馬,2008,44
キャベツ,20081028,193067,630.0,千葉_各地_群馬,2008,44
キャベツ,20081029,165622,630.0,千葉_各地_群馬,2008,44
キャベツ,20081030,172980,525.0,千葉_各地_群馬,2008,44
キャベツ,20081031,182473,630.0,千葉_各地_群馬,2008,44
キャベツ,20081101,230156,630.0,千葉_各地_愛知,2008,44
キャベツ,20081104,211740,840.0,千葉_各地_愛知,2008,45
キャベツ,20081105,199156,840.0,千葉_各地_愛知,2008,45
キャベツ,20081106,227123,840.0,千葉_各地_愛知,2008,45
キャベツ,20081107,164270,1050.0,千葉_各地_愛知,2008,45
キャベツ,20081108,190910,1155.0,千葉_各地_愛知,2008,45
キャベツ,20081110,214937,1155.0,千葉_各地_愛知,2008,46
キャベツ,20081111,230305,1050.0,千葉_各地_愛知,2008,46
キャベツ,20081113,246925,840.0,千葉_各地_愛知,2008,46
キャベツ,20081114,164355,735.0,千葉_各地_愛知,2008,46
キャベツ,20081115,190107,840.0,千葉_各地_愛知,2008,46
キャベツ,20081117,139745,1365.0,千葉_各地_愛知,2008,47
キャベツ,20081118,186350,1260.0,千葉_各地_愛知,2008,47
キャベツ,20081119,157410,1050.0,千葉_各地_愛知,2008,47
キャベツ,20081120,177571,945.0,千葉_各地_愛知,2008,47
キャベツ,20081121,182870,945.0,千葉_各地_愛知,2008,47
キャベツ,20081122,176734,1050.0,千葉_各地_愛知,2008,47
キャベツ,20081125,208056,1155.0,千葉_各地_愛知,2008,48
キャベツ,20081126,135991,1155.0,千葉_各地_愛知,2008,48
キャベツ,20081127,151916,1365.0,千葉_各地_愛知,2008,48
キャベツ,20081128,180239,1365.0,千葉_各地_愛知,2008,48
キャベツ,20081129,145365,1260.0,千葉_各地_愛知,2008,48
キャベツ,20081201,200166,1102.5,千葉_愛知,2008,49
キャベツ,20081202,174542,1155.0,千葉_各地_愛知,2008,49
キャベツ,20081203,125190,1260.0,千葉_各地_愛知,2008,49
キャベツ,20081204,139241,1260.0,千葉_各地_愛知,2008,49
キャベツ,20081205,163755,1155.0,千葉_各地_愛知,2008,49
キャベツ,20081206,166228,1260.0,千葉_愛知,2008,49
キャベツ,20081208,251836,1260.0,千葉_各地_愛知,2008,50
キャベツ,20081209,186391,1365.0,千葉_各地_愛知,2008,50
キャベツ,20081211,212973,1260.0,千葉_各地_愛知,2008,50
キャベツ,20081212,242635,1155.0,千葉_各地_愛知,2008,50
キャベツ,20081213,235676,997.5,千葉_愛知,2008,50
キャベツ,20081215,153279,1050.0,千葉_各地_愛知,2008,51
キャベツ,20081216,146243,1050.0,千葉_各地_愛知,2008,51
キャベツ,20081217,181891,1050.0,千葉_各地_愛知,2008,51
キャベツ,20081218,139959,1050.0,千葉_各地_愛知,2008,51
キャベツ,20081219,112182,1050.0,千葉_各地_愛知,2008,51
キャベツ,20081220,198702,945.0,千葉_各地_愛知,2008,51
キャベツ,20081222,246790,945.0,千葉_各地_愛知,2008,52
キャベツ,20081224,243855,1050.0,千葉_各地_愛知,2008,52
キャベツ,20081225,240987,945.0,千葉_各地_愛知,2008,52
キャベツ,20081226,189832,1050.0,千葉_各地_愛知,2008,52
キャベツ,20081227,172631,945.0,千葉_各地_愛知,2008,52
キャベツ,20081228,194845,945.0,千葉_各地_愛知,2008,52
キャベツ,20081229,141644,1050.0,千葉_各地_愛知,2009,1
キャベツ,20090105,323378,1155.0,千葉_各地_愛知,2009,2
キャベツ,20090106,187860,1155.0,千葉_各地_愛知,2009,2
キャベツ,20090107,194393,1050.0,千葉_各地_愛知,2009,2
キャベツ,20090108,189145,1155.0,千葉_各地_愛知,2009,2
キャベツ,20090109,177365,1155.0,千葉_各地_愛知,2009,2
キャベツ,20090110,250235,1260.0,千葉_各地_愛知,2009,2
キャベツ,20090113,231930,1260.0,千葉_各地_愛知,2009,3
キャベツ,20090114,190114,1155.0,千葉_各地_愛知,2009,3
キャベツ,20090115,216766,1260.0,千葉_各地_愛知,2009,3
キャベツ,20090116,208090,1260.0,千葉_各地_愛知,2009,3
キャベツ,20090117,281641,1365.0,千葉_各地_愛知,2009,3
キャベツ,20090119,240875,1365.0,千葉_各地_愛知,2009,4
キャベツ,20090120,242918,1365.0,千葉_各地_愛知,2009,4
キャベツ,20090122,259210,1260.0,千葉_各地_愛知,2009,4
キャベツ,20090123,182361,1470.0,千葉_各地_愛知,2009,4
キャベツ,20090124,204924,1365.0,千葉_各地_愛知,2009,4
キャベツ,20090126,274956,1260.0,千葉_各地_愛知,2009,5
キャベツ,20090127,315801,1050.0,千葉_各地_愛知,2009,5
キャベツ,20090129,343801,1050.0,千葉_各地_愛知,2009,5
キャベツ,20090130,238770,1050.0,千葉_各地_愛知,2009,5
キャベツ,20090131,219950,1050.0,千葉_各地_愛知,2009,5
キャベツ,20090202,159420,1155.0,千葉_各地_愛知,2009,6
キャベツ,20090203,213894,945.0,千葉_各地_愛知,2009,6
キャベツ,20090204,248235,840.0,千葉_各地_愛知,2009,6
キャベツ,20090205,255065,840.0,千葉_各地_愛知,2009,6
キャベツ,20090206,206286,840.0,千葉_各地_愛知,2009,6
キャベツ,20090207,288969,840.0,千葉_各地_愛知,2009,6
キャベツ,20090209,225070,840.0,千葉_各地_愛知,2009,7
キャベツ,20090210,245289,840.0,千葉_各地_愛知,2009,7
キャベツ,20090212,272810,945.0,千葉_各地_愛知,2009,7
キャベツ,20090213,246908,945.0,千葉_各地_愛知,2009,7
キャベツ,20090214,278360,840.0,千葉_各地_愛知,2009,7
キャベツ,20090216,213950,840.0,千葉_各地_愛知,2009,8
キャベツ,20090217,263505,840.0,千葉_各地_愛知,2009,8
キャベツ,20090218,233825,735.0,千葉_各地_愛知,2009,8
キャベツ,20090219,251345,735.0,千葉_愛知,2009,8
キャベツ,20090220,246214,735.0,千葉_各地_愛知,2009,8
キャベツ,20090221,226825,840.0,千葉_各地_愛知,2009,8
キャベツ,20090223,265205,945.0,千葉_各地_愛知,2009,9
キャベツ,20090224,352625,945.0,千葉_各地_愛知,2009,9
キャベツ,20090226,184665,1155.0,千葉_各地_愛知,2009,9
キャベツ,20090227,212910,1260.0,千葉_各地_愛知,2009,9
キャベツ,20090228,349935,1260.0,千葉_愛知,2009,9
キャベツ,20090302,391892,1050.0,千葉_各地_愛知,2009,10
キャベツ,20090303,427780,1050.0,千葉_各地_愛知,2009,10
キャベツ,20090305,286290,1050.0,千葉_各地_愛知,2009,10
キャベツ,20090306,214497,1050.0,千葉_各地_愛知,2009,10
キャベツ,20090307,239689,1050.0,千葉_各地_愛知,2009,10
キャベツ,20090309,281146,1050.0,千葉_各地_愛知,2009,11
キャベツ,20090310,344166,1050.0,千葉_各地_愛知,2009,11
キャベツ,20090312,334081,1050.0,千葉_各地_愛知,2009,11
キャベツ,20090313,274280,1050.0,千葉_各地_愛知,2009,11
キャベツ,20090314,392256,945.0,千葉_愛知,2009,11
キャベツ,20090316,229930,1155.0,千葉_各地_愛知,2009,12
キャベツ,20090317,240178,1365.0,千葉_各地_愛知,2009,12
キャベツ,20090318,239593,1155.0,千葉_各地_愛知,2009,12
キャベツ,20090319,333090,1260.0,千葉_各地_愛知,2009,12
キャベツ,20090321,388149,1155.0,千葉_各地_愛知,2009,12
キャベツ,20090323,282714,1155.0,千葉_各地_愛知,2009,13
キャベツ,20090324,286695,1050.0,千葉_各地_愛知,2009,13
キャベツ,20090326,309785,1050.0,千葉_各地_愛知,2009,13
キャベツ,20090327,215435,1050.0,千葉_各地_愛知,2009,13
キャベツ,20090328,359995,1050.0,千葉_各地_愛知,2009,13
キャベツ,20090330,267395,892.5,千葉_愛知,2009,14
キャベツ,20090331,219550,1365.0,千葉_各地_愛知,2009,14
キャベツ,20090401,194327,1365.0,各地_愛知_神奈川,2009,14
キャベツ,20090402,202397,1890.0,各地_愛知_神奈川,2009,14
キャベツ,20090403,211621,1575.0,各地_愛知_神奈川,2009,14
キャベツ,20090404,334216,1575.0,各地_愛知_神奈川,2009,14
キャベツ,20090406,247284,1575.0,各地_愛知_神奈川,2009,15
キャベツ,20090407,327814,1575.0,各地_愛知_神奈川,2009,15
キャベツ,20090409,352093,1155.0,各地_愛知_神奈川,2009,15
キャベツ,20090410,262300,1260.0,各地_愛知_神奈川,2009,15
キャベツ,20090411,302379,1155.0,各地_愛知_神奈川,2009,15
キャベツ,20090413,376991,1470.0,各地_愛知_神奈川,2009,16
キャベツ,20090414,269289,1365.0,各地_愛知_神奈川,2009,16
キャベツ,20090415,218765,1155.0,各地_愛知_神奈川,2009,16
キャベツ,20090416,227073,1260.0,各地_愛知_神奈川,2009,16
キャベツ,20090417,279588,1155.0,各地_愛知_神奈川,2009,16
キャベツ,20090418,302524,1155.0,各地_愛知_神奈川,2009,16
キャベツ,20090420,359675,1050.0,各地_愛知_神奈川,2009,17
キャベツ,20090421,325325,1050.0,各地_愛知_神奈川,2009,17
キャベツ,20090423,333045,1050.0,各地_愛知_神奈川,2009,17
キャベツ,20090424,324462,945.0,各地_愛知_神奈川,2009,17
キャベツ,20090425,415305,945.0,各地_愛知_神奈川,2009,17
キャベツ,20090427,281850,1050.0,各地_愛知_神奈川,2009,18
キャベツ,20090428,285180,1102.5,各地_愛知,2009,18
キャベツ,20090430,347888,1260.0,各地_愛知_神奈川,2009,18
キャベツ,20090501,304150,1155.0,千葉_各地_神奈川,2009,18
キャベツ,20090502,263917,1470.0,千葉_神奈川,2009,18
キャベツ,20090504,335775,1470.0,千葉_神奈川,2009,19
キャベツ,20090507,443390,1417.5,千葉_神奈川,2009,19
キャベツ,20090508,239965,1365.0,千葉_各地_神奈川,2009,19
キャベツ,20090509,313853,1050.0,千葉_各地_神奈川,2009,19
キャベツ,20090511,316046,1050.0,千葉_各地_神奈川,2009,20
キャベツ,20090512,230090,1050.0,千葉_各地_神奈川,2009,20
キャベツ,20090514,265403,1050.0,千葉_各地_神奈川,2009,20
キャベツ,20090515,248573,1050.0,千葉_各地_神奈川,2009,20
キャベツ,20090516,223091,1155.0,千葉_各地_神奈川,2009,20
キャベツ,20090518,188786,1365.0,千葉_各地_神奈川,2009,21
キャベツ,20090519,225097,1365.0,千葉_各地_神奈川,2009,21
キャベツ,20090520,184610,1365.0,千葉_各地_神奈川,2009,21
キャベツ,20090521,225005,1050.0,千葉_各地_神奈川,2009,21
キャベツ,20090522,187900,1260.0,千葉_各地_神奈川,2009,21
キャベツ,20090523,197032,1155.0,千葉_各地_神奈川,2009,21
キャベツ,20090525,287205,1050.0,千葉_各地_神奈川,2009,22
キャベツ,20090526,229270,1050.0,千葉_各地_神奈川,2009,22
キャベツ,20090528,298847,840.0,各地,2009,22
キャベツ,20090529,272761,1050.0,千葉_各地_神奈川,2009,22
キャベツ,20090530,171045,840.0,千葉_各地_神奈川,2009,22
キャベツ,20090601,313442,966.0,千葉_各地_茨城,2009,23
キャベツ,20090602,319393,892.5,千葉_各地,2009,23
キャベツ,20090604,427102,761.5,千葉_各地_茨城,2009,23
キャベツ,20090605,328597,551.5,千葉_茨城,2009,23
キャベツ,20090606,295457,630.0,千葉_各地_茨城,2009,23
キャベツ,20090608,311085,695.75,千葉_茨城,2009,24
キャベツ,20090609,280032,643.25,千葉_茨城,2009,24
キャベツ,20090611,362589,761.5,千葉_各地_茨城,2009,24
キャベツ,20090612,260167,695.75,千葉_茨城,2009,24
キャベツ,20090613,198990,761.5,千葉_各地_茨城,2009,24
キャベツ,20090615,388515,630.0,千葉_各地_茨城,2009,25
キャベツ,20090616,247795,630.0,千葉_各地_茨城,2009,25
キャベツ,20090618,315582,577.5,千葉_茨城,2009,25
キャベツ,20090619,235203,643.25,千葉_茨城,2009,25
キャベツ,20090620,229520,630.0,千葉_各地_茨城,2009,25
キャベツ,20090622,214622,630.0,千葉_各地_茨城,2009,26
キャベツ,20090623,203073,735.0,千葉_各地_茨城,2009,26
キャベツ,20090625,310653,630.0,千葉_各地_茨城,2009,26
キャベツ,20090626,268857,630.0,千葉_各地_茨城,2009,26
キャベツ,20090627,253395,748.25,各地_茨城,2009,26
キャベツ,20090629,230995,630.0,各地_茨城,2009,27
キャベツ,20090630,207535,748.25,各地_茨城,2009,27
キャベツ,20090701,212393,630.0,各地_岩手_群馬,2009,27
キャベツ,20090702,191922,630.0,各地_岩手_群馬,2009,27
キャベツ,20090703,196598,630.0,各地_岩手_群馬,2009,27
キャベツ,20090704,276864,735.0,各地_岩手_群馬,2009,27
キャベツ,20090706,269246,630.0,各地_岩手_群馬,2009,28
キャベツ,20090707,271272,630.0,各地_岩手_群馬,2009,28
キャベツ,20090709,323116,630.0,各地_岩手_群馬,2009,28
キャベツ,20090710,232769,630.0,各地_岩手_群馬,2009,28
キャベツ,20090711,341395,577.5,岩手_群馬,2009,28
キャベツ,20090713,376608,630.0,各地_岩手_群馬,2009,29
キャベツ,20090714,261356,630.0,各地_岩手_群馬,2009,29
キャベツ,20090715,223391,630.0,岩手_群馬,2009,29
キャベツ,20090716,256167,682.5,岩手_群馬,2009,29
キャベツ,20090717,236380,577.5,岩手_群馬,2009,29
キャベツ,20090718,320690,577.5,岩手_群馬,2009,29
キャベツ,20090721,432110,452.0,各地_岩手_群馬,2009,30
キャベツ,20090722,248892,525.0,岩手_群馬,2009,30
キャベツ,20090723,243018,525.0,岩手_群馬,2009,30
キャベツ,20090724,241990,525.0,岩手_群馬,2009,30
キャベツ,20090725,301678,577.5,岩手_群馬,2009,30
キャベツ,20090727,346918,577.5,岩手_群馬,2009,31
キャベツ,20090728,225230,643.25,岩手_群馬,2009,31
キャベツ,20090729,205140,630.0,岩手_群馬,2009,31
キャベツ,20090730,215190,630.0,岩手_群馬,2009,31
キャベツ,20090731,216165,630.0,岩手_群馬,2009,31
キャベツ,20090801,272550,577.5,岩手_群馬,2009,31
キャベツ,20090803,334290,590.75,岩手_群馬,2009,32
キャベツ,20090804,214260,577.5,岩手_群馬,2009,32
キャベツ,20090805,267000,577.5,岩手_群馬,2009,32
キャベツ,20090806,251970,630.0,岩手_群馬,2009,32
キャベツ,20090807,242356,630.0,岩手_群馬,2009,32
キャベツ,20090808,253820,682.5,岩手_群馬,2009,32
キャベツ,20090810,284830,787.5,岩手_群馬,2009,33
キャベツ,20090811,191705,840.0,各地_岩手_群馬,2009,33
キャベツ,20090812,194825,892.5,岩手_群馬,2009,33
キャベツ,20090813,277485,945.0,岩手_群馬,2009,33
キャベツ,20090817,641935,892.5,岩手_群馬,2009,34
キャベツ,20090818,218780,945.0,岩手_群馬,2009,34
キャベツ,20090819,206450,945.0,岩手_群馬,2009,34
キャベツ,20090820,196245,840.0,各地_岩手_群馬,2009,34
キャベツ,20090821,233446,840.0,岩手_群馬,2009,34
キャベツ,20090822,254786,945.0,岩手_群馬,2009,34
キャベツ,20090824,282610,945.0,岩手_群馬,2009,35
キャベツ,20090825,250970,1050.0,岩手_群馬,2009,35
キャベツ,20090827,285170,1207.5,岩手_群馬,2009,35
キャベツ,20090828,247927,1365.0,各地_岩手_群馬,2009,35
キャベツ,20090829,239660,1312.5,岩手_群馬,2009,35
キャベツ,20090831,298550,1260.0,岩手_群馬,2009,36
キャベツ,20090901,291565,1312.5,岩手_群馬,2009,36
キャベツ,20090902,246325,1102.5,岩手_群馬,2009,36
キャベツ,20090903,254245,1050.0,岩手_群馬,2009,36
キャベツ,20090904,295086,1260.0,岩手_群馬,2009,36
キャベツ,20090905,302110,840.0,岩手_群馬,2009,36
キャベツ,20090907,317245,840.0,岩手_群馬,2009,37
キャベツ,20090908,287735,840.0,岩手_群馬,2009,37
キャベツ,20090910,312490,840.0,岩手_群馬,2009,37
キャベツ,20090911,278843,840.0,岩手_群馬,2009,37
キャベツ,20090912,300000,840.0,岩手_群馬,2009,37
キャベツ,20090914,279960,840.0,岩手_群馬,2009,38
キャベツ,20090915,208410,945.0,岩手_群馬,2009,38
キャベツ,20090916,267840,945.0,岩手_群馬,2009,38
キャベツ,20090917,276480,945.0,岩手_群馬,2009,38
キャベツ,20090918,267555,945.0,岩手_群馬,2009,38
キャベツ,20090919,304710,892.5,岩手_群馬,2009,38
キャベツ,20090921,306562,892.5,岩手_群馬,2009,39
キャベツ,20090924,301360,840.0,岩手_群馬,2009,39
キャベツ,20090925,249349,787.5,岩手_群馬,2009,39
キャベツ,20090926,299035,866.25,岩手_群馬,2009,39
キャベツ,20090928,340535,735.0,岩手_群馬,2009,40
キャベツ,20090929,272400,735.0,岩手_群馬,2009,40
キャベツ,20090930,259220,630.0,岩手_群馬,2009,40
キャベツ,20091001,237395,682.5,各地_群馬,2009,40
キャベツ,20091002,253755,525.0,群馬,2009,40
キャベツ,20091003,290532,577.5,各地_群馬,2009,40
キャベツ,20091005,332189,577.5,各地_群馬,2009,41
キャベツ,20091006,328879,577.5,各地_群馬,2009,41
キャベツ,20091008,336651,682.5,各地_群馬,2009,41
キャベツ,20091009,241238,840.0,千葉_各地_群馬,2009,41
キャベツ,20091010,220619,840.0,千葉_各地_群馬,2009,41
キャベツ,20091013,429085,525.0,千葉_各地_群馬,2009,42
キャベツ,20091014,305663,525.0,千葉_各地_群馬,2009,42
キャベツ,20091015,294392,420.0,千葉_各地_群馬,2009,42
キャベツ,20091016,276456,420.0,千葉_各地_群馬,2009,42
キャベツ,20091017,243529,420.0,千葉_各地_群馬,2009,42
キャベツ,20091019,275894,525.0,千葉_各地_群馬,2009,43
キャベツ,20091020,206724,525.0,千葉_各地_群馬,2009,43
キャベツ,20091021,223293,420.0,千葉_各地_群馬,2009,43
キャベツ,20091022,198810,420.0,千葉_各地_群馬,2009,43
キャベツ,20091023,272748,525.0,千葉_各地_群馬,2009,43
キャベツ,20091024,270924,420.0,千葉_各地_群馬,2009,43
キャベツ,20091026,238285,525.0,千葉_各地_群馬,2009,44
キャベツ,20091027,210412,695.75,千葉_各地,2009,44
キャベツ,20091029,306818,525.0,千葉_各地_群馬,2009,44
キャベツ,20091030,217454,525.0,千葉_各地_群馬,2009,44
キャベツ,20091031,272890,420.0,千葉_各地_群馬,2009,44
キャベツ,20091102,274619,420.0,千葉_各地_茨城,2009,45
キャベツ,20091104,269062,525.0,千葉_各地_茨城,2009,45
キャベツ,20091105,196974,420.0,千葉_各地_茨城,2009,45
キャベツ,20091106,169619,525.0,千葉_各地_茨城,2009,45
キャベツ,20091107,183662,420.0,千葉_各地_茨城,2009,45
キャベツ,20091109,245021,420.0,千葉_各地_茨城,2009,46
キャベツ,20091110,228997,420.0,千葉_各地_茨城,2009,46
キャベツ,20091112,257522,525.0,千葉_各地_茨城,2009,46
キャベツ,20091113,221036,525.0,千葉_各地_茨城,2009,46
キャベツ,20091114,305964,551.25,千葉_各地,2009,46
キャベツ,20091116,179664,420.0,千葉_各地_茨城,2009,47
キャベツ,20091117,229981,367.5,千葉_各地,2009,47
キャベツ,20091118,236873,367.5,千葉_各地,2009,47
キャベツ,20091119,131130,315.0,千葉_各地_茨城,2009,47
キャベツ,20091120,264721,420.0,千葉_各地_茨城,2009,47
キャベツ,20091121,265477,420.0,千葉_各地_茨城,2009,47
キャベツ,20091124,226522,420.0,千葉_各地_茨城,2009,48
キャベツ,20091125,219005,420.0,千葉_各地_茨城,2009,48
キャベツ,20091126,201508,420.0,千葉_各地_茨城,2009,48
キャベツ,20091127,197944,446.5,千葉_各地_茨城,2009,48
キャベツ,20091128,259309,472.5,千葉_各地,2009,48
キャベツ,20091130,189862,472.5,千葉_各地,2009,49
キャベツ,20091201,169799,525.0,千葉_各地_愛知,2009,49
キャベツ,20091202,207558,525.0,千葉_各地_愛知,2009,49
キャベツ,20091203,207968,525.0,千葉_各地_愛知,2009,49
キャベツ,20091204,169761,472.5,千葉_愛知,2009,49
キャベツ,20091205,211767,420.0,千葉_各地_愛知,2009,49
キャベツ,20091207,188205,420.0,千葉_愛知,2009,50
キャベツ,20091208,287478,630.0,千葉_各地_愛知,2009,50
キャベツ,20091210,250563,420.0,千葉_各地_愛知,2009,50
キャベツ,20091211,233887,420.0,千葉_各地_愛知,2009,50
キャベツ,20091212,216362,420.0,千葉_各地_愛知,2009,50
キャベツ,20091214,290845,420.0,千葉_各地_愛知,2009,51
キャベツ,20091215,201559,367.5,千葉_愛知,2009,51
キャベツ,20091216,257586,420.0,千葉_各地_愛知,2009,51
キャベツ,20091217,197135,420.0,千葉_各地_愛知,2009,51
キャベツ,20091218,188162,420.0,千葉_各地_愛知,2009,51
キャベツ,20091219,205966,420.0,千葉_各地_愛知,2009,51
キャベツ,20091221,192265,420.0,千葉_各地_愛知,2009,52
キャベツ,20091222,266655,525.0,千葉_各地_愛知,2009,52
キャベツ,20091224,257593,630.0,千葉_各地_愛知,2009,52
キャベツ,20091225,215845,682.5,千葉_愛知,2009,52
キャベツ,20091226,181248,787.5,千葉_愛知,2009,52
キャベツ,20091227,194920,945.0,千葉_各地_愛知,2009,52
キャベツ,20091228,276121,1050.0,千葉_各地_愛知,2009,53
キャベツ,20091229,131065,1050.0,千葉_愛知,2009,53
キャベツ,20100105,346790,945.0,千葉_愛知,2010,1
キャベツ,20100106,194242,840.0,千葉_各地_愛知,2010,1
キャベツ,20100107,199698,735.0,千葉_各地_愛知,2010,1
キャベツ,20100108,236490,735.0,千葉_各地_愛知,2010,1
キャベツ,20100109,254480,735.0,千葉_各地_愛知,2010,1
キャベツ,20100112,239480,840.0,愛知,2010,2
キャベツ,20100113,180256,1365.0,千葉_各地_愛知,2010,2
キャベツ,20100114,184790,1365.0,千葉_各地_愛知,2010,2
キャベツ,20100115,234026,1155.0,千葉_各地_愛知,2010,2
キャベツ,20100116,312341,871.5,愛知,2010,2
キャベツ,20100118,252897,1050.0,千葉_各地_愛知,2010,3
キャベツ,20100119,202318,945.0,千葉_各地_愛知,2010,3
キャベツ,20100120,176804,945.0,千葉_各地_愛知,2010,3
キャベツ,20100121,204939,1050.0,千葉_各地_愛知,2010,3
キャベツ,20100122,128340,1050.0,千葉_各地_愛知,2010,3
キャベツ,20100123,233802,1260.0,千葉_各地_愛知,2010,3
キャベツ,20100125,291601,1155.0,千葉_各地_愛知,2010,4
キャベツ,20100126,222985,1207.5,千葉_愛知,2010,4
キャベツ,20100128,277820,1260.0,千葉_各地_愛知,2010,4
キャベツ,20100129,196888,1260.0,千葉_各地_愛知,2010,4
キャベツ,20100130,234117,1260.0,千葉_各地_愛知,2010,4
キャベツ,20100201,318614,1365.0,千葉_各地_愛知,2010,5
キャベツ,20100202,192120,1365.0,千葉_各地_愛知,2010,5
キャベツ,20100203,143381,1365.0,千葉_各地_愛知,2010,5
キャベツ,20100204,288977,1155.0,千葉_各地_愛知,2010,5
キャベツ,20100205,197892,1155.0,千葉_愛知,2010,5
キャベツ,20100206,280220,1050.0,千葉_愛知,2010,5
キャベツ,20100208,182908,1260.0,千葉_各地_愛知,2010,6
キャベツ,20100209,191258,1260.0,千葉_各地_愛知,2010,6
キャベツ,20100210,345745,1365.0,千葉_各地_愛知,2010,6
キャベツ,20100212,253644,1575.0,千葉_各地_愛知,2010,6
キャベツ,20100213,273293,1575.0,千葉_各地_愛知,2010,6
キャベツ,20100215,296560,1155.0,千葉_各地_愛知,2010,7
キャベツ,20100216,285710,1260.0,千葉_各地_愛知,2010,7
キャベツ,20100217,167962,1207.5,千葉_愛知,2010,7
キャベツ,20100218,308736,1155.0,千葉_各地_愛知,2010,7
キャベツ,20100219,308340,1155.0,千葉_各地_愛知,2010,7
キャベツ,20100220,276050,1050.0,千葉_愛知,2010,7
キャベツ,20100222,227182,1050.0,千葉_各地_愛知,2010,8
キャベツ,20100223,260725,1155.0,千葉_各地_愛知,2010,8
キャベツ,20100225,314683,1260.0,千葉_各地_愛知,2010,8
キャベツ,20100226,240015,1312.5,千葉_愛知,2010,8
キャベツ,20100227,382165,1365.0,千葉_各地_愛知,2010,8
キャベツ,20100301,249095,1470.0,各地_愛知_神奈川,2010,9
キャベツ,20100302,426885,1312.5,各地_愛知_神奈川,2010,9
キャベツ,20100304,408811,840.0,各地_愛知_神奈川,2010,9
キャベツ,20100305,246065,735.0,各地_愛知_神奈川,2010,9
キャベツ,20100306,338197,735.0,各地_愛知_神奈川,2010,9
キャベツ,20100308,190595,945.0,各地_愛知_神奈川,2010,10
キャベツ,20100309,269181,1050.0,各地_愛知_神奈川,2010,10
キャベツ,20100311,267476,892.5,愛知_神奈川,2010,10
キャベツ,20100312,281370,945.0,各地_愛知_神奈川,2010,10
キャベツ,20100313,421263,840.0,各地_愛知_神奈川,2010,10
キャベツ,20100315,318464,945.0,各地_愛知_神奈川,2010,11
キャベツ,20100316,358677,1050.0,各地_愛知_神奈川,2010,11
キャベツ,20100318,317723,1155.0,各地_愛知_神奈川,2010,11
キャベツ,20100319,309849,1155.0,各地_愛知_神奈川,2010,11
キャベツ,20100320,448268,945.0,各地_愛知,2010,11
キャベツ,20100323,298467,1260.0,各地_愛知_神奈川,2010,12
キャベツ,20100324,287233,1260.0,各地_愛知_神奈川,2010,12
キャベツ,20100325,208807,1260.0,各地_愛知_神奈川,2010,12
キャベツ,20100326,122646,1260.0,各地_愛知_神奈川,2010,12
キャベツ,20100327,277256,1050.0,各地_愛知_神奈川,2010,12
キャベツ,20100329,355361,1260.0,各地_愛知_神奈川,2010,13
キャベツ,20100330,273980,1260.0,各地_愛知_神奈川,2010,13
キャベツ,20100331,197696,1470.0,各地_愛知_神奈川,2010,13
キャベツ,20100401,190672,1575.0,各地_愛知_神奈川,2010,13
キャベツ,20100402,217207,2100.0,各地_愛知_神奈川,2010,13
キャベツ,20100403,318863,1995.0,各地_愛知_神奈川,2010,13
キャベツ,20100405,352255,1470.0,各地_愛知_神奈川,2010,14
キャベツ,20100406,270760,1470.0,各地_愛知_神奈川,2010,14
キャベツ,20100408,273970,1365.0,各地_愛知_神奈川,2010,14
キャベツ,20100409,230941,1365.0,各地_愛知_神奈川,2010,14
キャベツ,20100410,260818,1470.0,各地_愛知_神奈川,2010,14
キャベツ,20100412,325627,2782.5,各地_愛知_神奈川,2010,15
キャベツ,20100413,276790,2205.0,各地_愛知_神奈川,2010,15
キャベツ,20100415,374510,1995.0,各地_愛知_神奈川,2010,15
キャベツ,20100416,307385,1680.0,各地_愛知_神奈川,2010,15
